Name,OrderNumber,EliteResource1,EliteResourceMinDrop1,EliteResourceMaxDrop1,EliteResource2,EliteResourceMinDrop2,EliteResourceMaxDrop2,TID,TID2,Building,EventType,MocoEvent,EventTID,GraphicsAsset,AnimationSet,IconAsset,CharacterType,LootZ,Health,MovementSpeed,AggroRadius,ChainAggroRadius,HasDungeonDeAggro,AlertTimeMs,DeathTimeMs,DespawnTimeMs,TurnToMonsterTimeMs,ConsumeOtherMonsterTimeMs,MonsterCelebrateTimeMs,AmbushFromGroundTimeMs,SpawnTimeMs,StunPreTimeMs,StunRecoveryTimeMs,Behavior,Weapon,Gear1,Gear2,Gear3,Gear4,Gear1Stage2,Gear2Stage2,Gear3Stage2,Gear4Stage2,Gear1Stage3,Gear2Stage3,Gear3Stage3,Gear4Stage3,Stage2HealthPercent,Stage3HealthPercent,DeathSkill,EatsFood,CollisionRadius,CollisionRadiusAgainstAttacks,Scale,UiScale,FitToBoxScale,MovementAnimationSpeed,HealthBarZOffset,HealthBarScale,HealthBarFollowBone,SpawnEffect,DespawnEffect,TurnToMonsterEffect,PushBackDeathEffectLong,PushBackDeathEffectShort,DeathEffect,DeathEffect2,HitEffect,PortalSpawnEffect,EffectZ,LoopingEffect,EliteLoopingEffect,LoopingEffectOffset,LootProfile,UseColorMod,RedAdd,GreenAdd,BlueAdd,RedMul,GreenMul,BlueMul,TurnToCharacter,TurnToCharacterChancePermille,ShouldInheritHealthOnTurnToCharacter,DynamicEnemySpawningAmount,ProtectTimeSec,ReleaseSpawnPointSeconds,BotVisibilityBoost,ExpireTimeMs,JumpGravity,BlockForQuest,ImmuneToStun,DynamicHealth,SpeechBubbleOpenEffect,SpeechBubbleCloseEffect,Level,RotationSpeed,CanMoveWhenRotating,StaticRotationAllowed,LootDelayMs,ForceShowOnMap,IsChaosMonster,ForcedTarget
DragonlingStrongJumperElite,509,,,,,,,TID_DRAGONLING_JUMPER_ELITE,,,,,,sc3d/pf_dragonling_strongjumper_hard,,,Strong,50,3188,450,350,300,,400,,,,,1500,1100,500,300,300,Default,DragonlingStrongJumperPiercingWeaponElite,DragonlingStrongJumperJumpElite,DragonlingStrongJumperJumpAmbushElite,,,,,,,,,,,,,,,28,40,190,160,270,130,15,100,healthbar_s,fx/effect/ps_spawn_slime_small_01,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/dragonling_strong_jumper/enemy_dragonling_large_die_vo,fmod_studio_sounds/characters/dragonling_strong_jumper/enemy_dragonling_large_hit_soft,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,Strong,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
DragonlingStrongJumperV2,509,,,,,,,TID_DRAGONLING_JUMPER_LARGE,,,,,,sc3d/pf_dragonling_strongjumper_shooter,,,Strong,50,2125,350,350,300,,400,,,,,,1100,500,300,466,Default,DragonlingStrongJumperV2PiercingWeapon,DragonlingStrongJumperV2Jump,DragonlingStrongJumperV2JumpAmbush,DragonlingStrongJumperV2Reposition,,,,,,,,,,,,,,28,40,200,170,270,130,19,100,healthbar_s,fx/effect/ps_spawn_slime_small_01,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/dragonling_strong_jumper/enemy_dragonling_large_die_vo,fmod_studio_sounds/characters/dragonling_strong_jumper/enemy_dragonling_large_hit_soft,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,StrongMedium,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
DragonlingStrongJumperV2Hard,509,,,,,,,TID_DRAGONLING_JUMPER_LARGE_HARD,,,,,,sc3d/pf_dragonling_strongjumper_shooter,,,Strong,50,3188,350,350,300,,400,,,,,,1100,500,300,466,Default,DragonlingStrongJumperV2PiercingWeaponHard,DragonlingStrongJumperV2JumpHard,DragonlingStrongJumperV2JumpHardAmbush,DragonlingStrongJumperV2Reposition,,,,,,,,,,,,,,28,40,200,170,270,130,19,100,healthbar_s,fx/effect/teleport,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/dragonling_strong_jumper/enemy_dragonling_large_die_vo,fmod_studio_sounds/characters/dragonling_strong_jumper/enemy_dragonling_large_hit_soft,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,StrongMedium,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
DragonlingStrongMelee,505,,,,,,,TID_DRAGONLING_STRONG_MELEE,,,,,,sc3d/pf_dragonling_strongmelee,,,Strong,50,3188,450,350,300,,400,,,,,,1100,1100,600,500,Default,DragonlingStrongMeleeWeapon,,,,,,,,,,,,,,,DragonlingStrongMeleeExplosion,,28,42,165,160,250,,15,100,healthbar_s,fx/effect/dragonling_raid_boss_summon_spawn,,,,,,,fmod_studio_sounds/characters/dragonling_boomer/enemy_dragonling_boomer_hit_soft,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,Strong,,,,,,,,,,,,,,,,45,,,,,,1,,,,1300,,,
DragonlingStrongMeleeHard,505,,,,,,,TID_DRAGONLING_STRONG_MELEE_HARD,,,,,,sc3d/pf_dragonling_strongmelee,,,Strong,50,2125,450,350,300,,400,,,,,,1100,1100,600,500,Default,DragonlingStrongMeleeWeaponHard,,,,,DragonlingStrongMeleeGrenadesHard,,,,DragonlingStrongMeleeGrenadesHard2,,,,70,40,DragonlingStrongMeleeExplosionHard,,28,42,165,160,250,,15,100,healthbar_s,fx/effect/dragonling_raid_boss_summon_spawn,,,,,,,fmod_studio_sounds/characters/dragonling_boomer/enemy_dragonling_boomer_hit_soft,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,Strong,,,,,,,,,,,,,,,,45,,,,,,1,,,,1300,,,
DragonlingStrongMeleeElite,505,,,,,,,TID_DRAGONLING_STRONG_MELEE_ELITE,,,,,,sc3d/pf_dragonling_strongmelee,,,Strong,50,2125,450,350,300,,400,,,,,,1100,1100,600,500,Default,DragonlingStrongMeleeWeaponElite,,,,,DragonlingStrongMeleeGrenadesElite,,,,DragonlingStrongMeleeGrenadesElite2,,,,70,40,DragonlingStrongMeleeExplosionElite,,28,42,165,160,250,,15,100,healthbar_s,fx/effect/dragonling_raid_boss_summon_spawn,,,,,,,fmod_studio_sounds/characters/dragonling_boomer/enemy_dragonling_boomer_hit_soft,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,Strong,,,,,,,,,,,,,,,,45,,,,,,1,,,,1300,,,
DragonlingStrongSniper,506,,,,,,,TID_DRAGONLING_SNIPER,,,,,,sc3d/pf_dragonling_strongsniper_base,,,Strong,50,2125,350,350,300,,400,,,,,,1100,1100,300,300,AvoidPlayer,DragonlingStrongSniperWeapon,DragonlingStrongSniperReposition,,,,,,,,,,,,,,,,28,32,140,,,,15,100,healthbar_s,fx/effect/teleport,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,enemy_dragonling_strong_death,fmod_studio_sounds/characters/dragonling_strong_sniper/enemy_dragonling_strong_sniper_hit,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,StrongMedium,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
DragonlingStrongSniperHard,506,,,,,,,TID_DRAGONLING_SNIPER_HARD,,,,,,sc3d/pf_dragonling_strongsniper_base,,,Strong,50,2550,350,350,300,,400,,,,,,1100,1100,300,300,AvoidPlayer,DragonlingStrongSniperWeaponHard,DragonlingStrongSniperReposition,,,,,,,,,,,,,,,,28,32,140,,,,15,100,healthbar_s,fx/effect/teleport,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,enemy_dragonling_strong_death,fmod_studio_sounds/characters/dragonling_strong_sniper/enemy_dragonling_strong_sniper_hit,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,StrongMedium,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
DragonlingStrongWhelp,108,,,,,,,TID_DRAGONLING_WHELP,,,,,,sc3d/pf_dragonling_strongwhelp_base,,,Strong,50,2125,450,350,300,,400,,,,,1300,1333,1333,333,500,Default,DragonlingStrongWhelpMeleeWeapon,DragonlingStrongWhelpFirebreath,,,,,,,,,,,,,,,,28,36,210,,110,,15,100,healthbar_s,fx/effect/ps_whelp_spawn_01,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/dragonling_whelp/enemy_dragonling_whelp_death,fmod_studio_sounds/characters/dragonling_whelp/enemy_dragonling_whelp_hit_soft,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,Strong,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
DragonlingBossEasy,309,,,,,,,TID_DRAGONLING_BOSS_EASY,,,,,,sc3d/pf_dragonling_bossmage_base,,,Boss,100,12750,600,350,300,,400,1600,,,,1000,600,600,300,300,Default,DragonlingBossEasyMeleeWeapon,DragonlingBossEasyRandomGrenades,,,,DragonlingBossEasyRandomGrenades,DragonlingBossEasyTeleport,,,,,,,50,,,,28,60,170,120,180,120,20,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/dragonling_juggler/enemy_dragonling_juggler_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_big_01,,BossDungeon,,,,,,,,,,,,,,,,45,,,,,,1,,,,1450,,,
DragonlingBossEasyHard,309,,,,,,,TID_DRAGONLING_BOSS_EASY_LARGE,,,,,,sc3d/pf_dragonling_bossmage_hard,,,Boss,100,25500,600,350,300,,400,1600,,,,1000,600,600,300,300,Default,DragonlingBossEasyMeleeWeaponHard,DragonlingBossEasyRandomGrenadesHard,DragonlingBossEasyTeleport,DragonlingBossEasyAoeHard,,DragonlingBossEasyTeleport2,DragonlingBossEasyAoeHard2,,,,,,,35,,,,28,60,190,120,180,125,22,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/dragonling_juggler/enemy_dragonling_juggler_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_big_01,,BossDungeon,,,,,,,,,,,,,,,,45,,,,,,1,,,,1450,,,
DragonlingBossEasyElite,309,,,,,,,TID_DRAGONLING_BOSS_EASY_ELITE,,,,,,sc3d/pf_dragonling_bossmage_hard,,,Boss,100,25500,600,350,300,,400,1600,,,,1000,600,600,300,300,Default,DragonlingBossEasyMeleeWeaponElite,DragonlingBossEasyRandomGrenadesElite,DragonlingBossEasyTeleport,DragonlingBossEasyAoeElite,,DragonlingBossEasyTeleport3,DragonlingBossEasyAoeElite2,,,,,,,35,,,,28,60,190,120,180,125,22,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/dragonling_juggler/enemy_dragonling_juggler_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_big_01,,BossDungeon,,,,,,,,,,,,,,,,45,,,,,,1,,,,1450,,,
DragonlingBossEasyTutorial,309,,,,,,,TID_DRAGONLING_DUNGEON_BOSS_TUTORIAL,,,,,,sc3d/pf_dragonling_bossmage_base,,,Boss,100,3400,600,350,300,,400,1600,,,,,600,600,300,300,Default,DragonlingBossEasyMeleeWeaponTutorial,DragonlingBossEasyRandomGrenadesTutorial,DragonlingBossEasyTeleport,,,,,,,,,,,,,,,28,60,170,140,180,120,20,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/dragonling_juggler/enemy_dragonling_juggler_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_big_01,,TutorialBoss,,,,,,,,,,,,,,,,45,,,,,,1,,,,1450,,,
DragonlingBossMedium,308,,,,,,,TID_DRAGONLING_BOSS_MEDIUM,,,,,,sc3d/pf_dragonling_bossberserker_guardian,,,Boss,100,25500,600,350,300,,500,1600,,,,1700,1100,1100,300,300,Default,DragonlingBossMediumMeleeWeapon,DragonlingBossMediumRapidFire,DragonlingBossMediumAggro,DragonlingBossMediumAxeThrow,,DragonlingBossMediumRapidFire,DragonlingBossMediumSpin,DragonlingBossMediumAxeThrow,,DragonlingBossMediumAttackSpeedBuff,DragonlingBossMediumSpin2,DragonlingBossMediumAxeThrow,,90,25,,,28,80,210,130,150,,23,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/dragonling_berserker/enemy_dragonling_berserker_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_big_01,,BossDungeon,,,,,,,,,,,,,,,,45,,,,,,1,,,,1450,,,
DragonlingBossMediumHard,308,,,,,,,TID_DRAGONLING_BOSS_MEDIUM2,,,,,,sc3d/pf_dragonling_bossberserker_hard,,,Boss,100,25500,600,350,300,,500,1600,,,,1700,1100,1100,300,300,Default,DragonlingBossMediumMeleeWeaponHard,DragonlingBossMediumRapidFireHard,DragonlingBossMediumAggro,DragonlingBossMediumAxeThrowHard,,DragonlingBossMediumRapidFireHard,DragonlingBossMediumSpinHard,DragonlingBossMediumAxeThrowHard,,DragonlingBossMediumAttackSpeedBuff,DragonlingBossMediumAxeThrowHard,,,90,25,,,28,60,140,130,150,,23,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/dragonling_berserker/enemy_dragonling_berserker_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_big_01,,BossDungeon,,,,,,,,,,,,,,,,45,,,,,,1,,,,1450,,,
DragonlingBossMediumElite,308,,,,,,,TID_DRAGONLING_BOSS_MEDIUM_ELITE,,,,,,sc3d/pf_dragonling_bossberserker_hard,,,Boss,100,25500,600,350,300,,500,1600,,,,1700,1100,1100,300,300,Default,DragonlingBossMediumMeleeWeaponElite,DragonlingBossMediumRapidFireElite,DragonlingBossMediumAggro,DragonlingBossMediumAxeThrowElite,,DragonlingBossMediumRapidFireElite,DragonlingBossMediumSpinElite,DragonlingBossMediumAxeThrowElite,,DragonlingBossMediumAttackSpeedBuff,DragonlingBossMediumAxeThrowElite,,,90,25,,,28,60,140,130,150,,23,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/dragonling_berserker/enemy_dragonling_berserker_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_big_01,,BossDungeon,TRUE,100,,,255,255,255,,,,,,,,,45,,,,,,1,,,,1450,,,
DragonlingBossMediumOpen,308,,,,,,,TID_DRAGONLING_BOSS_MEDIUM_OPEN,,,,,,sc3d/pf_dragonling_bossberserker_base,,,Boss,100,25500,600,350,300,,500,1600,,,,1700,1100,1100,300,300,Default,DragonlingBossMediumMeleeWeapon,DragonlingBossMediumRapidFire,DragonlingBossMediumAggro2,DragonlingBossMediumAxeThrow,,,,,,,,,,,,,,28,60,170,130,150,,23,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/dragonling_berserker/enemy_dragonling_berserker_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_big_01,,BossOpen,,,,,,,,,,,,,,,,45,,,,,,1,,,,1450,,,
DragonlingBossHard,307,,,,,,,TID_DRAGONLING_BOSS_HARD,,,,,,sc3d/pf_dragonling_bossjumper_guardian,,,Boss,100,25500,600,350,300,,400,1600,,,,1300,1200,1200,500,1333,Default,DragonlingBossHardMeleeWeapon,DragonlingBossHardJump,,,,DragonlingBossHardJump2,DragonlingBossHardSwipe,DragonlingBossHardPushback,DragonlingBossHardCharge,DragonlingBossHardJump3,DragonlingBossHardSwipe,DragonlingBossHardCharge2,DragonlingBossHardMegaJump,70,45,,,28,80,250,110,180,120,25,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/dragonling_bossjumper/enemy_dragonling_bossjumper_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_big_01,,BossDungeon,,,,,,,,,,,,,,,,25,,,,,,1,,,,1450,,,
DragonlingBossHardHard,307,,,,,,,TID_DRAGONLING_BOSS_HARD_HARD,,,,,,sc3d/pf_dragonling_bossjumper_base,,,Boss,100,25500,600,350,300,,400,1600,,,,1300,1200,1200,500,1333,Default,DragonlingBossHardMeleeWeaponHard,DragonlingBossHardJumpHard,,,,DragonlingBossHardJumpHard,DragonlingBossHardSwipeHard,,,DragonlingBossHardSwipeHard,DragonlingBossHardChargeHard,,,85,70,,,28,80,220,110,180,120,25,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/dragonling_bossjumper/enemy_dragonling_bossjumper_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_big_01,,BossDungeon,,,,,,,,,,,,,,,,25,,,,,,1,,,,1450,,,
DragonlingBossHardOpen,307,,,,,,,TID_DRAGONLING_BOSS_HARD_OPEN,,,,,,sc3d/pf_dragonling_bossjumper_base,,,Boss,100,25500,600,350,300,,400,1600,,,,1500,1200,1200,500,1333,Default,DragonlingBossHardMeleeWeapon,DragonlingBossHardJump,DragonlingBossHardSwipe,DragonlingBossHardPushback,DragonlingBossHardCharge,,,,,,,,,,,,,28,80,200,110,180,120,25,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/dragonling_bossjumper/enemy_dragonling_bossjumper_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_big_01,,BossOpen,,,,,,,,,,,,,,,,25,,,,,,1,,,,1450,,,
DragonlingBossCharger,508,,,,,,,TID_DRAGONLING_BOSS_CHARGER,,,,,,sc3d/pf_dragonling_bosscharger_guardian,,,Boss,50,25500,600,350,300,,400,1600,,,,2100,1100,1100,300,300,Default,DragonlingBossChargerRadialWeapon,DragonlingBossChargerCharge,DragonlingBossChargerPushback,DragonlingBossChargerRangedAttack,,DragonlingBossChargerCharge,DragonlingBossChargerTripleRandomCharge,DragonlingBossChargerPushback,DragonlingBossChargerRangedAttack2,DragonlingBossChargerAoeDamagePassive,DragonlingBossChargerTripleRandomBurningCharge,DragonlingBossChargerJump,DragonlingBossChargerAoe,66,33,,,28,120,275,110,180,90,18,100,healthbar_s,fx/effect/teleport,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/dragonling_charger/enemy_dragonling_charger_die_vo,fmod_studio_sounds/characters/dragonling_charger/enemy_dragonling_charger_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,BossDungeon,,,,,,,,,,,,,,,,45,,,,,,1,,,,1450,,,
DragonlingBossChargerOpen,508,,,,,,,TID_DRAGONLING_BOSS_CHARGER_OPEN,,,,,,sc3d/pf_dragonling_bosscharger_base,,,Boss,50,25500,600,350,300,,400,1600,,,,2100,1100,1100,300,300,Default,DragonlingBossChargerRadialWeapon,DragonlingBossChargerCharge,DragonlingBossChargerPushback,DragonlingBossChargerRangedAttack,,,,,,,,,,,,,,28,120,225,110,180,90,18,100,healthbar_s,fx/effect/teleport,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/dragonling_charger/enemy_dragonling_charger_die_vo,fmod_studio_sounds/characters/dragonling_charger/enemy_dragonling_charger_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,BossOpen,,,,,,,,,,,,,,,,45,,,,,,1,,,,1450,,,
DragonlingBossSpirit,1,,,,,,,TID_DRAGONLING_BOSS_SPIRIT,,,,,,sc3d/pf_dragonling_spiritboss_guardian,,,Boss,100,25500,600,350,300,,1000,1900,,,,1300,1100,1000,100,300,Default,DragonlingBossSpiritMeleeWeapon,DragonlingBossSpiritCharge,DragonlingBossSpiritDash,DragonlingBossSpiritSwipe,DragonlingBossSpiritRangedAttack,DragonlingBossSpiritAttackSpeedBuff,DragonlingBossSpiritDash2,DragonlingBossSpiritSwipe2,DragonlingBossSpiritRangedAttack2,DragonlingBossSpiritAttackSpeedBuff2,DragonlingBossSpiritDash3,DragonlingBossSpiritJump,DragonlingBossSpiritRangedAttack3,75,50,,,28,60,300,160,220,125,23,100,healthbar_s,fx/effect/teleport,,,,,fx/effect/death_flash_large,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_hit,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,BossDungeon,,,,,,,,,,,,,,,,30,,,,,,1,,,,1750,,,
DragonlingBossSpiritOpen,1,,,,,,,TID_DRAGONLING_BOSS_SPIRIT_OPEN,,,,,,sc3d/pf_dragonling_spiritboss_base,,,Boss,100,19125,600,350,300,,1000,1900,,,,1300,1100,1000,100,300,Default,DragonlingBossSpiritMeleeWeapon,DragonlingBossSpiritCharge,DragonlingBossSpiritDash,DragonlingBossSpiritSwipe,DragonlingBossSpiritRangedAttack,,,,,,,,,,,,,28,60,250,150,220,125,22,100,healthbar_s,fx/effect/teleport,,,,,fx/effect/death_flash_large,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_hit,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,BossOpen,,,,,,,,,,,,,,,,45,,,,,,1,,,,1750,,,
DragonlingBossPlant,1,,,,,,,TID_DRAGONLING_BOSS_PLANT,,,,,,sc3d/pf_dragonling_bossplant_guardian,,,Boss,50,25500,,350,,,,1900,,,,,1100,1100,300,300,Default,DragonlingBossPlantWeapon,DragonlingBossPlantPushback,DragonlingBossPlantRapidFire,DragonlingBossPlantSummonSpawner,,DragonlingBossPlantSummonMortar,DragonlingBossPlantPushback,DragonlingBossPlantRapidFire,DragonlingBossPlantSummonSpawner2,DragonlingBossPlantSummonMortar2,DragonlingBossPlantPushback,DragonlingBossPlantAoeCircle,DragonlingBossPlantSummonSpawner3,66,33,,,28,120,200,60,140,,25,100,healthbar_s,,,,,,fx/effect/ps_shooting_plant_death_01,,fmod_studio_sounds/characters/vinemortar_boss/enemy_vinemortar_boss_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,BossDungeon,,,,,,,,,,,,,,,,45,,,,,,1,,,,1650,,,
DragonlingBossPlantSpawner,,,,,,,,TID_DRAGONLING_BOSS_PLANT_EGG,,,,,,sc3d/pf_vinecocoon_base,,,Strong,50,1700,,,,,,,,,,,,,300,300,Default,DragonlingBossPlantSpawnerSummon,,,,,,,,,,,,,,,,,16,40,230,70,,,16,100,,fx/effect/ps_ko_dragonlingbossplant_egg_spawn,,,fx/effect/ps_dragonling_vine_death,fx/effect/ps_dragonling_vine_death,fx/effect/ps_dragonling_vine_death,fmod_studio_sounds/characters/vinemortar/enemy_vinemortar_hit_soft,fmod_studio_sounds/characters/vinemortar/enemy_vinemortar_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,fx/effect/ps_ko_dragonlingbossplant_egg_idle,fx/effect/ps_champion_aura_big_01,,Strong,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
DragonlingBossPlantMinion,1,,,,,,,TID_DRAGONLING_BOSS_PLANT_MINION,,,,,,sc3d/pf_dragonling_vinemelee_base,,,Normal,,850,150,350,,,,,,,,,1100,1500,300,300,Default,DragonlingBossPlantMinionWeapon,,,,,,,,,,,,,,,,,28,16,140,100,140,,17,100,healthbar_s,,,,fx/effect/ps_dragonling_vine_death,fx/effect/ps_dragonling_vine_death,fx/effect/ps_dragonling_vine_death,fmod_studio_sounds/characters/vinemortar/enemy_vinemortar_hit_soft,fmod_studio_sounds/characters/vinemortar/enemy_vinemortar_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,Weak,,,,,,,,,,,,,,,,45,,,,,,1,,,TRUE,,,,
DragonlingBossPlantMortarMinion,1,,,,,,,TID_SHOOTING_PLANT_ELITE,,,,,,sc3d/pf_dragonling_vinemortar_hard,,,Strong,50,3188,,12000,,,,1400,,,,,1100,1100,300,300,Default,DragonlingBossPlantMortarMinionWeapon,,,,,,,,,,,,,,,,,28,60,140,80,140,,25,100,healthbar_s,fx/effect/ps_ko_dragonlingbossplantmortarminion_spawn,,,,,fx/effect/ps_shooting_plant_death_01,,fmod_studio_sounds/characters/vinemortar/enemy_vinemortar_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,StrongMedium,,,,,,,,,,,,,,,,45,,,,,,1,,,,1200,,,
DragonlingBossPlantOpen,1,,,,,,,TID_DRAGONLING_BOSS_PLANT_OPEN,,,,,,sc3d/pf_dragonling_bossplant_base,,,Boss,50,25500,,350,,,,1400,,,,,1100,1100,300,300,Default,DragonlingBossPlantWeapon,DragonlingBossPlantPushback,DragonlingBossPlantRapidFire,,,,,,,,,,,,,,,28,120,200,60,140,,25,100,healthbar_s,,,,,,fx/effect/ps_shooting_plant_death_01,,fmod_studio_sounds/characters/vinemortar/enemy_vinemortar_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,BossOpen,,,,,,,,,,,,,,,,45,,,,,,1,,,,1100,,,
DragonlingDungeonBossTutorial,209,,,,,,,TID_DRAGONLING_DUNGEON_BOSS_TUTORIAL,,,,,,sc3d/pf_dragonling_dungeonbossmelee_tutorial,,,Boss,100,4250,600,350,300,,500,1600,,,,1100,1100,800,300,300,Default,DragonlingDungeonBossMeleeWeaponTutorial,DragonlingDungeonBossSwipeTutorial,DragonlingDungeonBossJumpTutorial,DragonlingDungeonBossChargeTutorial,,,,,,,,,,,,,,28,60,180,110,130,,26,100,healthbar_s,fx/effect/ps_spawn_slime_big_01,,,,,,,fmod_studio_sounds/characters/dragonling_bone_smasher/enemy_dragonling_bone_smasher_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_big_01,,TutorialBoss,,,,,,,,,,,,,,,,45,,,,,,1,,,,1450,,,
DragonlingDungeonBoss,209,,,,,,,TID_DRAGONLING_DUNGEON_BOSS,,,,,,sc3d/pf_dragonling_dungeonbossmelee_guardian,,,Boss,100,25500,600,350,300,,550,1600,,,,1100,1100,1100,300,300,Default,DragonlingDungeonBossMeleeWeapon,DragonlingDungeonBossSwipe,,,,DragonlingDungeonBossSwipe,DragonlingDungeonBossJump,DragonlingDungeonBossAoe,,DragonlingDungeonBossSwipe,DragonlingDungeonBossJump,DragonlingDungeonBossAoe2,DragonlingDungeonBossCharge,75,35,,,28,70,200,110,130,,26,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/dragonling_bone_smasher/enemy_dragonling_bone_smasher_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_big_01,,BossDungeon,,,,,,,,,,,,,,,,45,,,,,,1,,,,1450,,,
